ticker,period,working_capital,asset_turnover,altman_z_score,piotroski_f_score,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,return_on_assets,return_on_equity,free_cash_flow,earnings_per_share,stock_price,market_cap,enterprise_value,book_value_per_share,price_to_earnings,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,revenue_per_share,cash_per_share,fcf_per_share,price_to_fcf,market_to_book_premium
AAPL,2025 Q2,-18629000000,0.9463038658199973,2.3072548265163944,5,46.816174947002665,32.07669870415531,26.951019302188435,0.8679917800453515,0.8260062358276644,4.035622056813003,25.50385375345028,128.42776849460734,72281000000,5.638936515142036,212.1991729736328,3152584121499.176,3198745121499.176,4.43099090095379,37.63106259554828,47.88977854320486,10.04983860596814,10.196991094850654,31.789403232851097,21.114684652509485,2.44125184546093,4.865205123983608,43.615668315313506,4688.977854320486
AAPL,2025 Q1,-25897000000,0.6631555430769277,1.724729669462072,5,46.95550831060872,32.96973945979905,27.8203943384974,0.8208700223419635,0.7775072455748386,3.958874782921133,18.449248716160525,91.48751422240852,47876000000,4.063731492349698,223.3433074951172,3336596023811.4165,3387000023811.4165,4.471155471318464,54.96015371969801,49.95203341235129,15.189889892111939,15.419354653401028,46.76820292196209,14.703418463296343,1.8850931250863912,3.204698475130888,69.69245600742369,4895.203341235128
AAPL,2024 Q4,-11125000000,0.361247947454844,1.1492903468780744,4,46.882542236524536,34.458567980691875,29.227674979887368,0.9229383853427077,0.8750666712845911,4.154213727193745,10.55843759536161,54.420443991731325,26995000000,2.408875802262394,249.5341796875,3753176471985.3516,3806833471985.3516,4.438481081803803,103.58947499623675,56.22062482377171,30.194500981378532,30.626174352255443,88.87825625666211,8.264225987420426,2.0144632597976786,1.7947930855222396,139.0322827184794,5522.06248237717
AAPL,2024 FY,-23405000000,1.0713874732862074,2.43788510716125,6,46.206349815233935,31.510222870075566,23.971255769943866,0.8673125765340832,0.8260068483831466,5.408779631255487,25.682503150857585,164.59350307287096,108807000000,6.109054070954992,225.72946166992188,3412303965959.4116,3468110965959.4116,3.7673351994266504,36.949985881306,59.91754110552084,8.726338987454861,8.869055112609898,28.146595945002368,25.86760175079544,1.980778189226202,7.197760158806243,31.36107020650704,5891.754110552083
AAPL,2024 Q3,-23405000000,0.26009644364074747,0.7800750901740181,5,46.22247972190035,31.171389444854103,15.523016959865163,0.8673125765340832,0.8260068483831466,5.408779631255487,4.037481505835936,25.875329236172078,23903000000,0.9748103862818459,225.72946166992188,3412303965959.4116,3468110965959.4116,3.7673351994266504,231.5624298289503,59.91754110552084,35.94547525502382,36.53335053154336,117.20154661753276,6.279774020747532,1.980778189226202,1.5812223577154563,142.75630531562615,5891.754110552083
AAPL,2024 Q2,-6189000000,0.8929260702266504,2.2349484524300376,6,46.20117863595684,31.61885142094865,26.679725097516084,0.9529796997508053,0.9061417370692275,3.97109791929004,23.823022086052376,118.42657552317564,84904000000,5.129521389032837,220.2687225341797,3352987544014.4194,3413618544014.4194,4.382266784450324,42.9413790934033,50.2636496974039,11.323643788569662,11.528405612922509,36.460545196415694,19.452106287246853,1.6794484970988866,5.57762156063696,39.49151446356378,4926.36496974039
AAPL,2024 Q1,4594000000,0.6233584560076583,1.7844045122620034,6,46.178350005705376,32.460252557909556,27.362975923319766,1.0371016459110658,0.9867713330425933,3.5476857966951507,17.05694242333534,77.56961479364908,58197000000,3.72316647701065,168.44039916992188,2583485952182.9224,2642621952182.9224,4.8373659494659105,45.241167755991285,34.82068566437882,12.283128980368389,12.564289833892408,38.7066915498502,13.713150732124781,2.1316774903332876,3.7943794129049193,44.392081244444256,3382.068566437882
AAPL,2023 Q4,9719000000,0.33824685868169296,1.200686246299775,5,45.87497386577462,33.7637466025507,28.36378841731131,1.072544467915177,1.0239451232711068,3.770769230769231,9.593962332467738,45.770580296896085,37503000000,2.186751660873219,182.7031707763672,2824631763009.7197,2878959763009.7197,4.792945095293904,83.5500317870616,38.11918708515141,23.62226019661066,24.07660265950006,71.30903730239812,7.734364504315365,2.6364432130118693,2.4257735480270886,75.3174882811967,3711.9187085151416
